Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value
CHEMBL1258718,,None,395.38,0,4.08,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3)nnc12,IC50,'=',22,nM,7.66
CHEMBL7976,CHALCONE,None,208.26,0,3.58,O=C(/C=C/c1ccccc1)c1ccccc1,IC50,,,,
CHEMBL7531,,None,258.7,0,3.94,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1,IC50,,,,
CHEMBL3892118,,None,413.57,0,4.68,C#CCN(CCC1CCN(Cc2ccccc2)CC1)Cc1ccc2cccc(O)c2n1,IC50,'=',35600,nM,4.45
CHEMBL3910142,,None,452.6,0,4.96,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,IC50,'=',6200,nM,5.21
CHEMBL3299140,,None,368.46,1,5.42,CC1=C(/C=N/Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)C(C)(C)CC=C1,IC50,'=',9930,nM,5
CHEMBL434063,,None,495.58,0,4.94,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,IC50,,,,
CHEMBL487894,DIPYRONE SODIUM,None,333.35,0,0.77,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],IC50,,,,
CHEMBL4204924,,None,297.38,0,3.47,OCc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,IC50,,,,
CHEMBL38,TRETINOIN,4,300.44,1,5.6,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,IC50,,,,
CHEMBL1201146,NORETHINDRONE ACETATE,4,340.46,0,4.06,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,IC50,,,,
CHEMBL926,DOBUTAMINE,4,301.39,0,2.96,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,IC50,,,,
CHEMBL1201356,METHYLERGONOVINE,4,339.44,0,1.92,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,IC50,,,,
CHEMBL1490,TRIHEXYPHENIDYL,4,301.47,0,4.33,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,IC50,,,,
CHEMBL86754,IODOQUINOL,-1,396.95,0,3.15,Oc1c(I)cc(I)c2cccnc12,IC50,,,,
CHEMBL165790,IPRIFLAVONE,-1,280.32,0,4.25,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,IC50,,,,
CHEMBL4174258,,None,357.49,0,1.81,C#CCN(CCC)Cc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,IC50,'>',50000,nM,
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',12.85,nM,7.89
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',1370,nM,5.86
CHEMBL4227093,,None,443.61,0,4.45,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccccc1N(C)C,IC50,'=',9900,nM,5
CHEMBL4228401,,None,414.57,0,4.77,COc1cc2sn(CCCCCCN(C)Cc3ccccc3)c(=O)c2cc1OC,IC50,'=',23000,nM,4.64
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',4460,nM,5.35
CHEMBL28,APIGENIN,None,270.24,0,2.58,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,'=',640,nM,6.19
CHEMBL118,CELECOXIB,4,381.38,0,3.51,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,,,,
CHEMBL597392,,None,373.48,0,4.94,,,,,,
CHEMBL1372,OXIGLUTATIONE,4,612.64,3,-3.88,,,,,,
CHEMBL1823812,,None,206.23,0,1.41,O=C1NC(=O)/C(=C\c2ccncc2)S1,IC50,'=',12970,nM,4.89
CHEMBL4533245,,None,268.36,0,1.51,C#CCN(C)CCc1ccc(Cc2cn(C)nn2)cc1,IC50,'=',27400,nM,4.56
CHEMBL4577856,,None,254.34,0,1.47,C#CCN(C)Cc1cccc(Cc2cn(C)nn2)c1,IC50,'=',2100,nM,5.68
CHEMBL4527642,,None,178.24,0,0.36,C#CCN(C)Cc1cn(CC)nn1,IC50,'=',134700,nM,
CHEMBL439,SULFADIAZINE,4,250.28,0,0.86,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,IC50,,,,
CHEMBL27769,STANOLONE,2,290.45,0,3.96,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,IC50,,,,
CHEMBL1221,SULCONAZOLE,4,397.76,1,6.52,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,IC50,,,,
CHEMBL408,TROGLITAZONE,4,441.55,0,4.37,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,IC50,,,,
CHEMBL1200391,TROMETHAMINE,4,121.14,0,-2.34,NC(CO)(CO)CO,IC50,,,,
CHEMBL2430705,,None,281.35,0,3.58,O=C1CCc2cc(OCCCc3ccccc3)ccc2N1,IC50,'=',19700,nM,4.71
CHEMBL172856,,None,253.3,0,3.15,O=C1CCc2cc(OCc3ccccc3)ccc2N1,IC50,'=',25300,nM,4.6
CHEMBL115769,,None,334.35,0,3.97,COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,IC50,,,,
CHEMBL136478,SODIUM NITROPRUSSIDE,4,261.92,None,None,,IC50,,,,
CHEMBL10,SB-203580,None,377.44,0,4.68,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,IC50,,,,
CHEMBL242273,SAFROLE,-1,162.19,0,2.14,C=CCc1ccc2c(c1)OCO2,IC50,,,,
CHEMBL28,APIGENIN,None,270.24,0,2.58,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,'=',1550,nM,5.81
CHEMBL4464419,,None,386.42,0,2.15,Cc1nn(Cc2nc(-c3cccc(C4=NCCN4)c3)no2)c(=O)c2ccccc12,IC50,'=',62200,nM,4.21
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',4.1,nM,8.39
CHEMBL386630,TESTOSTERONE,4,288.43,0,3.88,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,IC50,,,,
CHEMBL866,MYCOPHENOLIC ACID,4,320.34,0,2.73,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,IC50,,,,
CHEMBL1938481,,None,173.26,0,2.45,C1=CCN(Cc2ccccc2)CC1,IC50,'=',157100,nM,
CHEMBL1938480,,None,232.28,0,2.4,O=[N+]([O-])c1ccc(CCN2CC=CCC2)cc1,IC50,'=',37800,nM,4.42
CHEMBL451,CHLORDIAZEPOXIDE,4,299.76,0,2.95,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,IC50,,,,
CHEMBL773,GLYCINE,4,75.07,0,-0.97,NCC(=O)O,IC50,,,,
CHEMBL1221512,,None,559.8,1,1.75,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,IC50,,,,
CHEMBL1601669,ALFACALCIDOL,4,400.65,1,6.59,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,IC50,,,,
CHEMBL57,NEVIRAPINE,4,266.3,0,2.65,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,IC50,,,,
CHEMBL1191,SULFAMETHIZOLE,4,270.34,0,1.23,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,IC50,,,,
CHEMBL1201195,CEFMETAZOLE,4,471.55,1,-0.73,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,IC50,,,,
CHEMBL238071,VINDESINE,4,753.94,1,2.73,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,IC50,,,,
CHEMBL4293801,,None,449.55,0,3.58,COc1cc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,IC50,'>',100000,nM,
CHEMBL685,MEBENDAZOLE,4,295.3,0,2.97,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,IC50,,,,
CHEMBL278172,BENZOCAINE,4,165.19,0,1.45,CCOC(=O)c1ccc(N)cc1,IC50,,,,
CHEMBL1024,IFOSFAMIDE,4,261.09,0,1.88,O=P1(NCCCl)OCCCN1CCCl,IC50,,,,
CHEMBL4435980,,None,319.34,0,0.41,NS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccccc2)cc1,IC50,'=',62800,nM,4.2
CHEMBL54126,NEOSTIGMINE BROMIDE,4,303.2,0,1.94,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],IC50,,,,
CHEMBL2221249,COLISTIN,4,2296.97,None,None,CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](CN[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,IC50,,,,
CHEMBL305660,EBASTINE,3,469.67,1,7.22,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,,,,
CHEMBL1463,FLUCYTOSINE,4,129.09,0,-0.51,Nc1nc(=O)[nH]cc1F,IC50,,,,
CHEMBL189,MILRINONE,4,211.22,0,1.62,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,IC50,,,,
CHEMBL291338,3,,,,,,,,,,
CHEMBL972,SELEGILINE,4,187.29,0,2.18,C#CCN(C)[C@H](C)Cc1ccccc1,IC50,'=',68730,nM,4.16
CHEMBL1945158,,None,266.3,0,3.68,Cc1cccc(COc2ccc3occc(=O)c3c2)c1,IC50,'=',1130,nM,5.95
CHEMBL1276308,MIFEPRISTONE,4,429.6,1,5.41,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,IC50,,,,
CHEMBL4061639,,None,303.72,0,3.62,Cn1ncc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc21,IC50,'>=',10000,nM,
CHEMBL3183075,NIZATIDINE,4,331.47,0,1.32,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,IC50,,,,
CHEMBL588119,SULOCTIDIL,None,337.57,1,5.56,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,IC50,,,,
CHEMBL1430,PENICILLAMINE,4,149.21,0,0.11,CC(C)(S)[C@@H](N)C(=O)O,IC50,,,,
CHEMBL2158245,,None,299.35,0,2.87,COc1ccc(CSc2ccc3c(c2)C(=O)NC3=O)cc1,IC50,'=',1630,nM,5.79
CHEMBL887,RASAGILINE,4,171.24,0,1.9,C#CCN[C@@H]1CCc2ccccc21,IC50,'=',1560,nM,5.81
CHEMBL1243,SULFABENZAMIDE,4,276.32,0,1.39,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,IC50,,,,
CHEMBL186784,XANTHONE,None,196.21,0,2.95,O=c1c2ccccc2oc2ccccc12,IC50,'=',840,nM,6.08
CHEMBL374478,RIFAMPIN,4,822.95,3,4.34,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,IC50,,,,
CHEMBL4063972,,None,299.71,0,3.9,O=c1c(/C=N/c2cc(Cl)ccc2O)coc2ccccc12,IC50,'=',1940,nM,5.71
CHEMBL4062159,,None,279.3,0,3.56,Cc1ccc(/N=C/c2coc3ccccc3c2=O)c(O)c1,IC50,'=',6260,nM,5.2
CHEMBL4073506,,None,313.74,0,4.21,Cc1ccc2occ(/C=N/c3cc(Cl)ccc3O)c(=O)c2c1,IC50,'=',2150,nM,5.67
CHEMBL4090445,,None,297.29,0,3.7,Cc1ccc2occ(/C=N/c3cc(F)ccc3O)c(=O)c2c1,IC50,'=',3830,nM,5.42
CHEMBL423192,ANISOMYCIN,None,265.31,0,0.5,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,IC50,,,,
CHEMBL20,ACETAZOLAMIDE,4,222.25,0,-0.86,CC(=O)Nc1nnc(S(N)(=O)=O)s1,IC50,,,,
CHEMBL333655,,None,312.32,0,2.99,CC1(C)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,IC50,'=',23988.33,nM,4.62
CHEMBL3134362,,None,424.89,0,3.37,O=C(OCO)c1cccc(-c2csc(NS(=O)(=O)c3cccc(Cl)c3)n2)c1,IC50,'=',11300,nM,4.95
CHEMBL3134364,,None,429.75,1,5.03,O=S(=O)(Nc1nc(-c2ccc(Br)cc2)cs1)c1cccc(Cl)c1,IC50,'=',177500,nM,
CHEMBL3134346,,None,418.85,1,5.28,O=S(=O)(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccccc1C(F)(F)F,IC50,'=',132000,nM,
CHEMBL1950701,,None,383.47,1,5.02,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(F)c1,IC50,'=',3220,nM,5.49
CHEMBL1938483,,None,286.2,0,4.02,Clc1ccc(OCCCN2CC=CCC2)c(Cl)c1,IC50,'=',2600,nM,5.58
CHEMBL1938474,,None,187.29,0,2.49,C1=CCN(CCc2ccccc2)CC1,IC50,'=',45400,nM,4.34
CHEMBL282575,ESTRADIOL BENZOATE,4,376.5,1,5.12,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,,,,
CHEMBL4162482,,None,346.46,1,5.48,CCCCCC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,IC50,'=',10900,nM,4.96
CHEMBL4289509,,None,450.67,1,5.7,CC(C)(C)c1cc(CCC(=O)NC2CCN(Cc3ccccc3)CC2)cc(C(C)(C)C)c1O,IC50,'=',90200,nM,4.04
CHEMBL4291697,,None,512.69,2,6.7,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(F)cc3F)CC2)cc(C(C)(C)C)c1O,IC50,'=',70600,nM,4.15
CHEMBL4281727,,None,555.6,2,7.18,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3ccc(Br)cc3)CC2)cc(C(C)(C)C)c1O,IC50,'=',73200,nM,4.13
CHEMBL4292349,,None,521.7,2,6.33,CC(C)(C)c1cc(/C=C/C(=O)NCCC2CCN(Cc3cccc([N+](=O)[O-])c3)CC2)cc(C(C)(C)C)c1O,IC50,'=',70900,nM,4.15
CHEMBL1179,,None,133.19,0,1.5,N[C@@H]1C[C@H]1c1ccccc1,IC50,'=',6000,nM,5.22
CHEMBL186957,,None,321.13,0,3.43,Cc1c(O)c(Br)c2oc3ccccc3c(=O)c2c1O,IC50,'=',14900,nM,4.83
CHEMBL1727,CEPHALEXIN,4,347.4,0,0.44,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,IC50,,,,
CHEMBL498,CHLORPROPAMIDE,4,276.75,0,1.74,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,IC50,,,,
CHEMBL1144,PRAVASTATIN,4,424.53,0,2.44,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,IC50,,,,
CHEMBL255590,,None,412.49,0,3.7,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,IC50,'=',23000,nM,4.64
CHEMBL4550936,,None,355.28,0,4.27,C#CCNC1CCc2c(NCc3cccc(Br)c3)cccc21,IC50,'=',94300,nM,4.03
CHEMBL826,ENOXACIN,4,320.32,0,0.66,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,IC50,,,,
CHEMBL452,CLONAZEPAM,4,315.72,0,3.04,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,IC50,,,,
CHEMBL17157,TERFENADINE,4,471.69,1,6.45,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,,,,
CHEMBL141343,,None,520.72,1,4.21,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,IC50,,,,
CHEMBL4280935,,None,407.55,1,5.63,CCN(CC)CCCCCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1,IC50,'=',37800,nM,4.42
CHEMBL46,ONDANSETRON,4,293.37,0,3.13,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,IC50,,,,
CHEMBL1062,HYDROXYPROGESTERONE,2,330.47,0,3.84,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,,,,
CHEMBL702,PIPERACILLIN,4,517.56,1,-0.24,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,IC50,,,,
CHEMBL488025,EXISULIND,3,372.42,0,4.03,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,IC50,,,,
CHEMBL1909071,,None,None,None,None,,IC50,,,,
CHEMBL134,CLONIDINE,4,230.1,0,2.36,Clc1cccc(Cl)c1NC1=NCCN1,IC50,,,,
CHEMBL710,FINASTERIDE,4,372.55,0,3.81,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,,,,
CHEMBL1477,CERIVASTATIN,4,459.56,0,4.88,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,IC50,,,,
CHEMBL1289,HALOPROGIN,4,361.39,0,4.42,Clc1cc(Cl)c(OCC#CI)cc1Cl,IC50,,,,
CHEMBL268291,DIMETHYLFORMAMIDE,None,73.1,0,-0.3,,,,,,
CHEMBL1909070,NAFENOPIN,-1,310.39,0,4.4,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,IC50,,,,
CHEMBL65761,,None,310.35,0,3.1,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)cc1,IC50,'=',9,nM,8.05
CHEMBL1064,SIMVASTATIN,4,418.57,0,4.59,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,IC50,,,,
CHEMBL192,SILDENAFIL,4,474.59,0,1.61,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,IC50,,,,
CHEMBL1113,AMOXAPINE,4,313.79,0,3.43,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,IC50,,,,
CHEMBL4207896,,None,313.38,0,3.07,Oc1ccc(CNC(=S)Nc2ccc3[nH]ccc3c2)cc1O,IC50,,,,
CHEMBL4208748,,None,346.25,0,4.74,S=C(Nc1ccc(Br)cc1)Nc1ccc2[nH]ccc2c1,IC50,'=',23000,nM,4.64
CHEMBL4210376,,None,352.25,0,4.99,Oc1c(Cl)cc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1Cl,IC50,'>',100000,nM,
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',4.9,nM,8.31
CHEMBL8706,CLORGILINE,-1,272.18,0,3.33,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,IC50,'=',27,nM,7.57
CHEMBL1201151,MESTRANOL,4,310.44,0,3.92,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,IC50,,,,
CHEMBL6966,VERAPAMIL,4,454.61,1,5.09,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,IC50,,,,
CHEMBL527,PIROXICAM,4,331.35,0,1.58,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,IC50,,,,
CHEMBL3,NICOTINE,4,162.24,0,1.85,CN1CCC[C@H]1c1cccnc1,IC50,,,,
CHEMBL60889,MOSAPRIDE,3,421.9,0,3.09,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,IC50,,,,
CHEMBL445,NORTRIPTYLINE,4,263.38,0,3.83,CNCCC=C1c2ccccc2CCc2ccccc21,IC50,,,,
CHEMBL3667539,,None,332.4,0,3.59,Cc1cccc(C)c1C(=O)NCc1ccc(-c2cc[nH]c(=O)c2)cc1,IC50,'>',130000,nM,
CHEMBL264374,BEZAFIBRATE,4,361.83,0,3.55,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,IC50,,,,
CHEMBL666,FOSCARNET,4,126,0,-0.16,O=C(O)P(=O)(O)O,IC50,,,,
CHEMBL53463,DOXORUBICIN,4,543.53,3,0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,IC50,,,,
CHEMBL157182,,None,305.76,0,2.92,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,IC50,'=',22500,nM,4.65
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',6580,nM,5.18
CHEMBL3113646,,None,259.3,0,2.4,COc1ccc2oc(=O)c(CN3CCCC3)cc2c1,IC50,'=',4480,nM,5.35
CHEMBL3113643,,None,313.27,0,3.29,O=c1oc2ccc(OC(F)(F)F)cc2cc1CN1CCCC1,IC50,'=',4240,nM,5.37
CHEMBL3113642,,None,297.28,0,3.41,O=c1oc2ccc(C(F)(F)F)cc2cc1CN1CCCC1,IC50,'=',8460,nM,5.07
CHEMBL92401,IPRONIAZID,4,179.22,0,0.72,CC(C)NNC(=O)c1ccncc1,IC50,'=',6560,nM,5.18
CHEMBL9,NORFLOXACIN,4,319.34,0,1.27,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,IC50,,,,
CHEMBL3113641,,None,274.28,0,2.3,O=c1oc2ccc([N+](=O)[O-])cc2cc1CN1CCCC1,IC50,'>',100000,nM,
CHEMBL407,FLUMAZENIL,4,303.29,0,1.77,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,IC50,,,,
CHEMBL1493,FLAVOXATE,4,391.47,0,4.41,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,IC50,,,,
CHEMBL1395,METHYLTESTOSTERONE,4,302.46,0,4.27,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,IC50,,,,
CHEMBL1909078,SODIUM ARSENITE,None,129.91,None,None,O=[As][O-].[Na+],IC50,,,,
CHEMBL3093223,,None,556.11,1,2.78,CCCn1c(=O)c2c(nc3n2CCCN3CCC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)n(CCC)c1=O,IC50,'>',10000,nM,
CHEMBL3093222,,None,507.64,1,2.13,CCCn1c(=O)c2c(nc3n2CCCN3CCC(=O)N2CCN(c3ccccc3)CC2)n(CCC)c1=O,IC50,,,,
CHEMBL3093217,,None,481.56,0,0,COc1ccc(CN2CCN(C(=O)CN3CCCn4c3nc3c4c(=O)n(C)c(=O)n3C)CC2)cc1,IC50,,,,
CHEMBL239230,,None,373.84,0,1.54,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,IC50,'>',10000,nM,
CHEMBL3093228,,None,427.51,0,1.87,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)c(OC)c2)n(CC)c1=O,IC50,'>',10000,nM,
CHEMBL3091482,,None,313.36,0,0.29,C#CCn1c(=O)c2c(nc3n2CCCN3C2CCC2)n(C)c1=O,IC50,,,,
CHEMBL3093315,,None,355.42,0,1,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O,IC50,'>',10000,nM,
CHEMBL3093333,,None,377.45,0,2.2,C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(C(C)C)cc2)n(C)c1=O,IC50,'>',10000,nM,
CHEMBL145059,,None,253.3,0,3.15,O=C1CCc2ccc(OCc3ccccc3)cc2N1,IC50,'=',90400,nM,4.04
CHEMBL325761,,None,316.3,0,4.27,Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,IC50,'>',100000,nM,
CHEMBL108697,,None,298.31,0,4.13,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,IC50,'>',100000,nM,
CHEMBL2430707,,None,332.2,0,3.91,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,IC50,'=',49170,nM,4.31
CHEMBL3770875,,None,320.27,0,4.39,O=c1ccoc2cc(OCc3ccc(C(F)(F)F)cc3)ccc12,IC50,'=',18940,nM,4.72
CHEMBL3891155,,None,278.71,0,4.26,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1F,IC50,'=',89050,nM,4.05
CHEMBL3911291,,None,276.72,0,3.83,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O,IC50,'=',48050,nM,4.32
CHEMBL3911291,,None,276.72,0,3.83,CC(=O)c1ccc(OCc2cccc(Cl)c2)cc1O,IC50,'=',17700,nM,4.75
